step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
15,CASH_OUT,173514.69,C1489008645,29723.0,0.0,C352067525,192004.92,365519.61,0.0
13,CASH_OUT,156020.98,C1109737201,445568.52,289547.54,C657670477,1253104.79,1409125.76,0.0
12,CASH_IN,62182.82,C1878767714,8156154.56,8218337.38,C277510102,1420919.36,1539950.56,0.0
8,PAYMENT,12330.21,C1583657773,8018.0,0.0,M1024924087,0.0,0.0,0.0
12,CASH_OUT,116317.22,C101515106,51233.0,0.0,C8101372,472.0,0.0,0.0
13,CASH_IN,130044.94,C1155681640,12802535.11,12932580.05,C831003298,324276.38,194231.44,0.0
7,TRANSFER,253521.71,C1048997868,0.0,0.0,C1570256460,5460002.91,9281535.44,0.0
14,CASH_IN,344087.15,C194372822,3501614.31,3845701.46,C357028200,4681479.99,4170936.18,0.0
9,CASH_IN,1151.48,C1832262891,157408.1,158559.58,C1499383906,812829.61,1056392.49,0.0
15,PAYMENT,7899.09,C1327356423,41906.0,34006.91,M1510676043,0.0,0.0,0.0
12,CASH_OUT,49944.18,C1236174650,0.0,0.0,C516154704,281497.26,331441.44,0.0
10,PAYMENT,25443.12,C1432259121,12839.0,0.0,M1869122311,0.0,0.0,0.0
12,CASH_IN,356572.37,C1395654061,2758448.13,3115020.49,C2048578791,493384.67,136812.3,0.0
14,CASH_IN,101134.4,C1308633110,34679.0,135813.4,C104452795,86124.58,0.0,0.0
9,PAYMENT,15049.99,C1084783220,435.0,0.0,M1806925402,0.0,0.0,0.0
1,PAYMENT,4843.76,C1970377948,0.0,0.0,M1518752790,0.0,0.0,0.0
11,CASH_IN,191862.78,C618983015,4895126.46,5086989.23,C90687922,1682618.22,1490755.44,0.0
10,CASH_OUT,579696.52,C1721625053,0.0,0.0,C305259590,3923867.85,4503564.37,0.0
8,TRANSFER,85893.31,C923175349,27476.0,0.0,C655702946,22594.0,0.0,0.0
12,CASH_IN,346482.05,C1981287438,40629.0,387111.05,C1849933855,418705.3,17812.55,0.0
10,PAYMENT,10284.76,C973837442,29909.0,19624.24,M470259435,0.0,0.0,0.0
13,CASH_OUT,528875.74,C1970937072,0.0,0.0,C786007573,3392403.96,3921279.71,0.0
14,PAYMENT,13538.79,C841283246,10831.0,0.0,M31293813,0.0,0.0,0.0
9,CASH_IN,86934.24,C1446715087,20444.0,107378.24,C1530086509,0.0,268294.74,0.0
14,PAYMENT,5065.24,C838628168,263102.65,258037.41,M1780436436,0.0,0.0,0.0
14,CASH_OUT,541627.57,C810352057,0.0,0.0,C164033249,2434146.27,3025722.5,0.0
10,CASH_OUT,62851.81,C1910269232,2530.0,0.0,C554501757,561589.99,663789.55,0.0
8,CASH_IN,270801.68,C1459178194,2123990.9,2394792.57,C33574809,533097.4,153166.15,0.0
11,PAYMENT,8934.84,C1099886145,20705.0,11770.16,M655311091,0.0,0.0,0.0
13,CASH_OUT,198420.57,C495402422,49639.0,0.0,C104431815,11223.0,148090.09,0.0
14,CASH_IN,337989.38,C436177186,12006379.99,12344369.37,C1694731927,7765413.81,7427424.43,0.0
13,PAYMENT,6120.63,C908156152,377011.65,370891.02,M687193162,0.0,0.0,0.0
15,PAYMENT,24826.37,C1056072190,10784.0,0.0,M28608538,0.0,0.0,0.0
15,CASH_OUT,73661.38,C279279516,0.0,0.0,C453749124,153342.94,0.0,0.0
15,CASH_IN,155860.72,C1965170476,50916.0,206776.72,C1904067927,18159.89,0.0,0.0
12,PAYMENT,14494.24,C134488750,227744.25,213250.01,M1362921067,0.0,0.0,0.0
14,CASH_OUT,137026.14,C1518171268,0.0,0.0,C491446721,1961999.04,2460430.37,0.0
12,CASH_OUT,179380.96,C1995698911,0.0,0.0,C844388319,439543.36,675192.39,0.0
9,DEBIT,1068.7,C565323150,215895.0,214826.3,C1292377993,31277.0,129523.12,0.0
11,CASH_IN,415983.8,C1736441909,982081.78,1398065.58,C277216662,21352.0,154347.17,0.0
10,PAYMENT,2302.03,C1701811227,783.0,0.0,M1139443906,0.0,0.0,0.0
12,CASH_IN,497771.85,C883838784,188536.0,686307.85,C229556811,542525.52,44753.67,0.0
12,PAYMENT,2423.02,C552141846,2469476.31,2467053.29,M1583296047,0.0,0.0,0.0
14,CASH_IN,390491.34,C35933393,3339515.56,3730006.9,C131837504,12676638.96,12286147.61,0.0
12,CASH_OUT,372270.82,C1859081046,0.0,0.0,C292296852,1064572.49,1436843.31,0.0
9,CASH_IN,201133.99,C616888937,130841.18,331975.17,C276492325,0.0,0.0,0.0
14,TRANSFER,374750.44,C884364501,226372.09,0.0,C1653844940,2429179.28,2808434.23,0.0
10,PAYMENT,10881.83,C1606974435,72.0,0.0,M1827221348,0.0,0.0,0.0
14,CASH_IN,295230.55,C365612971,2831588.94,3126819.49,C1635057504,617123.46,321892.91,0.0
13,CASH_OUT,260068.92,C507986441,0.0,0.0,C218165429,3389712.42,3649781.34,0.0
9,TRANSFER,1403757.92,C1492041323,33104.0,0.0,C17441754,0.0,2230133.51,0.0
10,CASH_OUT,39522.83,C44280025,44581.65,5058.83,C45287392,58393.0,0.0,0.0
8,CASH_OUT,153737.68,C56493571,320776.06,167038.38,C64133603,465393.97,619131.66,0.0
1,CASH_IN,55837.16,C713898436,4849053.05,4904890.21,C100555887,66800.82,10963.66,0.0
8,CASH_IN,20635.25,C1445542106,6879591.68,6900226.93,C1734774007,393077.82,438599.89,0.0
7,CASH_IN,22525.92,C723612562,1674497.28,1697023.2,C1927159174,62579.0,762973.35,0.0
10,CASH_OUT,217134.77,C722780234,5650.0,0.0,C1792016053,0.0,217134.77,0.0
7,TRANSFER,1808695.65,C1649204117,62210.0,0.0,C349015546,201823.48,1784885.44,0.0
9,CASH_IN,62802.84,C1349744509,1114866.27,1177669.11,C588779235,310352.22,247549.38,0.0
11,CASH_OUT,134466.02,C2136683659,21569.0,0.0,C387508991,108220.0,242686.02,0.0
14,PAYMENT,1403.02,C2085477800,0.0,0.0,M580481564,0.0,0.0,0.0
5,PAYMENT,3992.52,C577269211,204038.0,200045.48,M774501006,0.0,0.0,0.0
13,PAYMENT,4414.11,C1072003968,0.0,0.0,M2108490936,0.0,0.0,0.0
14,PAYMENT,3078.73,C1670105359,0.0,0.0,M757486705,0.0,0.0,0.0
9,CASH_OUT,397632.63,C1447176526,0.0,0.0,C1905079199,451409.87,4028492.11,0.0
8,CASH_OUT,288692.21,C789271927,0.0,0.0,C248609774,12211374.04,13033871.02,0.0
12,CASH_OUT,107296.04,C854939222,109.0,0.0,C841788827,1121287.52,1228583.56,0.0
12,CASH_OUT,424734.78,C205180936,0.0,0.0,C2106496048,674096.05,1098830.83,0.0
11,TRANSFER,518284.78,C1298505311,4047.0,0.0,C1566246889,1811538.39,2098018.04,0.0
10,PAYMENT,12963.59,C1663851185,97268.0,84304.41,M1881700807,0.0,0.0,0.0
8,PAYMENT,17031.89,C1718873127,105935.0,88903.11,M838307590,0.0,0.0,0.0
10,CASH_OUT,32392.57,C1391862224,0.0,0.0,C898092839,624991.35,657383.92,0.0
7,CASH_OUT,164556.03,C1356384652,0.0,0.0,C1273939873,444769.9,1525464.32,0.0
8,PAYMENT,8123.02,C553127060,1306873.75,1298750.73,M12534781,0.0,0.0,0.0
9,CASH_OUT,109994.43,C2080252098,0.0,0.0,C1238739669,4418895.73,4290247.78,0.0
14,CASH_OUT,116900.51,C1823562588,25660.0,0.0,C1813913953,505597.84,697359.71,0.0
12,TRANSFER,924250.83,C289149064,0.0,0.0,C1069568462,5414431.41,6338682.23,0.0
13,CASH_IN,145526.32,C560584480,63002.0,208528.32,C1813716298,530233.04,384706.71,0.0
9,TRANSFER,91348.4,C1880908465,0.0,0.0,C1387567249,154903.48,405233.97,0.0
14,PAYMENT,4183.78,C525925938,508609.32,504425.53,M241306142,0.0,0.0,0.0
10,PAYMENT,28987.45,C121965462,1141295.27,1112307.82,M1695955582,0.0,0.0,0.0
8,PAYMENT,4565.77,C847522287,0.0,0.0,M773647955,0.0,0.0,0.0
14,CASH_OUT,330520.31,C1628393326,0.0,0.0,C1370269326,4504167.24,4834687.54,0.0
15,CASH_OUT,81674.71,C1418053809,90596.0,8921.29,C210060522,1250.64,82925.35,0.0
7,CASH_OUT,38323.66,C515585759,13746.0,0.0,C2081595126,73147.6,111471.26,0.0
10,CASH_OUT,65640.64,C2040100228,0.0,0.0,C1839671644,2241129.84,2138395.34,0.0
11,CASH_OUT,103904.49,C1626857469,0.0,0.0,C499551444,4261458.58,4365363.07,0.0
9,TRANSFER,929063.82,C1062643306,29685.0,0.0,C1810602733,110990.0,360850.24,0.0
14,CASH_OUT,546037.64,C2084556513,13805.0,0.0,C53432994,9480.0,0.0,0.0
13,PAYMENT,55164.26,C119935953,166.0,0.0,M1382122598,0.0,0.0,0.0
11,CASH_OUT,250285.36,C211010030,253474.0,3188.64,C173880373,0.0,250285.36,0.0
13,CASH_IN,231930.41,C1205616660,4915260.99,5147191.39,C1659592701,404513.0,695774.28,0.0
12,PAYMENT,432.36,C789931565,16519.0,16086.64,M1603434957,0.0,0.0,0.0
9,CASH_OUT,484987.26,C1438596815,0.0,0.0,C2068615081,2533901.93,3018889.19,0.0
12,PAYMENT,2155.71,C879835728,0.0,0.0,M707106975,0.0,0.0,0.0
12,CASH_OUT,71299.84,C872635688,60642.0,0.0,C154116122,159415.29,230715.13,0.0
12,TRANSFER,1464362.3,C633471719,0.0,0.0,C896297820,0.0,1849594.68,0.0
7,PAYMENT,8521.16,C34241760,496873.04,488351.88,M1323829908,0.0,0.0,0.0
13,CASH_OUT,214837.94,C162471343,0.0,0.0,C2136293125,252061.09,520912.25,0.0
11,PAYMENT,11757.55,C1922152368,0.0,0.0,M1985172559,0.0,0.0,0.0
10,PAYMENT,31319.01,C1281524984,3937.26,0.0,M1837364489,0.0,0.0,0.0
14,CASH_OUT,319146.91,C1311554842,0.0,0.0,C1809752603,403662.41,1098160.96,0.0
12,DEBIT,4514.35,C566850864,5108.0,593.65,C1054410157,1231972.47,1153780.54,0.0
13,CASH_OUT,388660.28,C2133477566,0.0,0.0,C1544755390,14782567.61,15391182.56,0.0
15,CASH_OUT,464346.35,C345940233,11730.0,0.0,C652142793,757359.21,1221705.56,0.0
15,CASH_IN,206425.31,C1518384745,7979869.99,8186295.29,C1308497108,6898139.82,6451586.61,0.0
6,PAYMENT,7605.58,C1366832221,0.0,0.0,M2066569446,0.0,0.0,0.0
9,CASH_OUT,293276.64,C13676036,26318.0,0.0,C569922327,1244346.28,1864836.24,0.0
9,TRANSFER,600376.36,C468350309,10845.0,0.0,C770274916,295109.95,895486.31,0.0
13,CASH_OUT,21711.39,C584283621,59759.0,38047.61,C1901817576,1238442.16,1260153.55,0.0
9,CASH_OUT,58006.96,C49774805,183396.0,125389.04,C1220924357,23833.0,0.0,0.0
12,CASH_IN,42873.02,C120330979,11156.0,54029.02,C264575974,4761077.82,4571590.77,0.0
10,CASH_IN,347789.94,C594522750,0.0,347789.94,C1907116464,7921.43,0.0,0.0
13,PAYMENT,21987.61,C317686811,29804.0,7816.39,M1501403067,0.0,0.0,0.0
15,CASH_OUT,247014.6,C1525899435,0.0,0.0,C748241311,9880143.92,10127158.52,0.0
11,CASH_OUT,472703.24,C965817165,79346.0,0.0,C261292810,5486527.29,6011050.31,0.0
8,CASH_OUT,16705.17,C261675441,44331.0,27625.83,C1383942363,0.0,206937.71,0.0
12,CASH_IN,99543.64,C813344375,4833104.13,4932647.76,C1568824517,314289.86,214746.22,0.0
9,CASH_OUT,120455.68,C961312540,105784.0,0.0,C1433166426,0.0,340371.42,0.0
9,PAYMENT,46042.97,C857819164,442524.22,396481.25,M1514044521,0.0,0.0,0.0
11,CASH_IN,166813.32,C1484819195,102248.0,269061.32,C1987564320,2522512.75,2375465.43,0.0
14,CASH_IN,114481.48,C657142261,7432372.14,7546853.62,C681553481,7832206.2,8387488.99,0.0
12,CASH_IN,266597.38,C979628737,146728.52,413325.89,C25366193,8079.0,0.0,0.0
11,CASH_OUT,106792.52,C1625235518,0.0,0.0,C508718590,409904.57,520373.54,0.0
11,CASH_IN,218048.13,C2085236148,6996410.22,7214458.35,C780254192,1595859.19,1377811.06,0.0
14,CASH_IN,11721.14,C779688300,9417150.75,9428871.9,C1659487569,3691011.15,4066531.45,0.0
13,PAYMENT,10864.79,C1339734246,505037.92,494173.13,M1839329402,0.0,0.0,0.0
13,CASH_OUT,224178.31,C2015103371,199328.0,0.0,C1496873428,1860739.54,2084917.85,0.0
11,CASH_OUT,114264.55,C1776879763,65328.0,0.0,C1352376623,1012813.3,1127077.84,0.0
14,PAYMENT,10620.75,C1742018955,390783.58,380162.84,M1627308850,0.0,0.0,0.0
13,CASH_OUT,551116.35,C1470817885,58694.0,0.0,C92063029,627409.95,2281847.66,0.0
8,CASH_IN,215046.09,C1896349657,4037926.47,4252972.57,C1231842708,1135340.52,751281.48,0.0
15,CASH_OUT,465884.53,C683358814,3042.0,0.0,C1708409552,0.0,465884.53,0.0
8,CASH_OUT,20062.91,C767975236,0.0,0.0,C1377194794,2077829.53,3397278.16,0.0
9,PAYMENT,1382.64,C1641911954,129326.0,127943.36,M943625873,0.0,0.0,0.0
11,TRANSFER,5494.93,C1831081302,0.0,0.0,C1453382929,921067.41,926562.34,0.0
14,PAYMENT,2439.72,C1535434739,0.0,0.0,M251094851,0.0,0.0,0.0
10,PAYMENT,4247.84,C1813852382,131894.0,127646.16,M1976312824,0.0,0.0,0.0
11,CASH_OUT,63622.84,C1449284315,0.0,0.0,C1133508040,45534.0,16300.12,0.0
10,PAYMENT,195.26,C1257050759,7440.0,7244.74,M970377643,0.0,0.0,0.0
12,CASH_IN,94836.98,C1638800141,4779703.53,4874540.51,C943303840,1095843.66,1001006.68,0.0
9,TRANSFER,136530.46,C110829301,0.0,0.0,C248609774,17679866.19,23291392.16,0.0
9,CASH_OUT,47099.67,C558894799,0.0,0.0,C671467999,385795.7,229316.7,0.0
8,PAYMENT,4032.52,C1970900309,5502.0,1469.48,M1812168612,0.0,0.0,0.0
10,CASH_OUT,253104.68,C1503690756,0.0,0.0,C1381376705,5276349.49,5529454.17,0.0
9,CASH_OUT,321234.13,C1626361432,0.0,0.0,C2139106882,1096097.66,1417331.79,0.0
15,PAYMENT,8008.88,C361362099,234097.47,226088.58,M1077034286,0.0,0.0,0.0
9,CASH_OUT,46535.23,C1332444061,0.0,0.0,C1563323185,1760438.34,3357457.94,0.0
12,CASH_IN,61633.78,C842558834,1415110.59,1476744.37,C509784188,143630.08,8834.43,0.0
7,TRANSFER,172317.33,C1599468504,0.0,0.0,C580441921,317268.0,1278933.03,0.0
9,PAYMENT,7881.45,C635689938,12753.0,4871.55,M348945979,0.0,0.0,0.0
9,CASH_OUT,4434.3,C1255125165,0.0,0.0,C1123629720,393511.72,58003.36,0.0
8,TRANSFER,543242.41,C2017103556,15311.51,0.0,C1554540309,8296670.95,9235911.02,0.0
13,PAYMENT,3515.85,C344247229,0.0,0.0,M1778143953,0.0,0.0,0.0
14,CASH_IN,52846.83,C145391041,904028.86,956875.68,C909712865,2072788.96,2174909.45,0.0
10,PAYMENT,13978.79,C1978120007,179307.1,165328.31,M516040872,0.0,0.0,0.0
13,CASH_OUT,509819.27,C610526615,55753.0,0.0,C1825533885,64134.5,573953.78,0.0
15,CASH_IN,461684.07,C1611381948,6977530.43,7439214.5,C425902101,1231553.54,769869.47,0.0
10,PAYMENT,14490.7,C1821871024,30860.1,16369.4,M2098211552,0.0,0.0,0.0
10,PAYMENT,19022.26,C10738920,147849.43,128827.17,M1217737047,0.0,0.0,0.0
14,PAYMENT,23059.38,C1926882734,380009.04,356949.65,M850890158,0.0,0.0,0.0
9,CASH_OUT,108450.68,C1650256654,10505.0,0.0,C1794068152,0.0,108450.68,0.0
11,PAYMENT,55189.81,C291251211,70733.0,15543.19,M1250877966,0.0,0.0,0.0
12,PAYMENT,28108.09,C255375191,0.0,0.0,M1773482375,0.0,0.0,0.0
11,CASH_OUT,81039.54,C562212189,0.0,0.0,C1609742538,3094867.07,3175906.61,0.0
12,CASH_OUT,327549.08,C424734850,0.0,0.0,C1289531757,1697280.07,2459203.63,0.0
13,CASH_OUT,214741.6,C104927576,80457.0,0.0,C1438479249,0.0,214741.6,0.0
14,PAYMENT,2133.51,C1605637783,0.0,0.0,M350233743,0.0,0.0,0.0
11,PAYMENT,15818.79,C2102039476,0.0,0.0,M1660856061,0.0,0.0,0.0
8,TRANSFER,372028.68,C1411997308,151537.0,0.0,C345679794,0.0,415516.29,0.0
14,CASH_OUT,193804.0,C100111146,0.0,0.0,C405881980,6703789.96,6897593.96,0.0
15,PAYMENT,16470.83,C440413407,0.0,0.0,M551522156,0.0,0.0,0.0
8,CASH_OUT,247492.86,C1816631112,9185.0,0.0,C1318822808,29350.18,27043.43,0.0
14,CASH_OUT,337929.82,C1555176239,47370.0,0.0,C1395724466,25092.48,586309.05,0.0
11,PAYMENT,6160.9,C1730723298,112849.0,106688.1,M1891679150,0.0,0.0,0.0
10,PAYMENT,14306.34,C1713539974,6160.0,0.0,M686922952,0.0,0.0,0.0
14,CASH_OUT,161096.41,C891753252,0.0,0.0,C1024890004,1534452.03,1695548.44,0.0
7,CASH_OUT,268149.38,C1479867711,0.0,0.0,C1336996537,573285.84,841435.22,0.0
10,CASH_OUT,343094.98,C1601583160,0.0,0.0,C464451704,2961766.78,3304861.76,0.0
9,CASH_OUT,300820.09,C1361710513,62003.0,0.0,C574367055,0.0,1034383.06,0.0
7,PAYMENT,41726.44,C1177363354,0.0,0.0,M2054147987,0.0,0.0,0.0
9,PAYMENT,21548.99,C1517712448,61353.0,39804.01,M1760110498,0.0,0.0,0.0
10,CASH_OUT,247319.49,C107093895,0.0,0.0,C1915624447,2157028.1,2811957.92,0.0
10,CASH_IN,44133.81,C933673568,121.0,44254.81,C233882901,26989.0,0.0,0.0
14,PAYMENT,16726.29,C925357819,494205.28,477478.99,M1045038555,0.0,0.0,0.0
15,PAYMENT,4141.33,C924903898,86115.49,81974.16,M299806160,0.0,0.0,0.0
9,CASH_IN,429631.78,C474183940,2106892.3,2536524.08,C1482979717,2581338.81,2054023.16,0.0
10,CASH_IN,29654.57,C1830535949,2473814.86,2503469.42,C778559237,4689168.73,8218173.63,0.0
14,CASH_OUT,206005.18,C56585854,0.0,0.0,C185805228,8813577.39,9142622.59,0.0
12,CASH_OUT,354802.33,C430838012,3254796.34,2899994.01,C1783873866,33412.53,15856.15,0.0
9,CASH_IN,116580.08,C1363580220,24815574.66,24932154.74,C54149038,208622.38,0.0,0.0
8,PAYMENT,12296.32,C1512183804,41461.5,29165.18,M1308122424,0.0,0.0,0.0
13,CASH_OUT,211158.1,C318286601,0.0,0.0,C985934102,11094555.75,11305713.84,0.0
15,CASH_IN,365042.48,C1235773075,536.0,365578.48,C1504894184,3729847.93,2932895.89,0.0
1,PAYMENT,2453.34,C1340086277,35411.0,32957.66,M1427247001,0.0,0.0,0.0
9,PAYMENT,10284.0,C278893613,0.0,0.0,M1854148393,0.0,0.0,0.0
14,CASH_OUT,50264.29,C949661668,0.0,0.0,C2036762590,4661628.25,4692866.83,0.0
15,CASH_IN,37908.22,C1017151548,4577143.09,4615051.31,C2010650750,42438.67,4530.45,0.0
12,CASH_OUT,38664.05,C249311122,0.0,0.0,C1420934487,330730.01,369394.07,0.0
11,PAYMENT,4976.79,C492537890,0.0,0.0,M1584139136,0.0,0.0,0.0
12,CASH_OUT,86317.4,C1406167842,0.0,0.0,C1711566460,865646.04,2813392.12,0.0
10,PAYMENT,1302.11,C1112001654,15198.0,13895.89,M49913700,0.0,0.0,0.0
9,CASH_OUT,101582.14,C179369315,0.0,0.0,C1851222027,131068.33,232650.46,0.0
15,CASH_OUT,215563.16,C1879830087,55274.0,0.0,C818516309,738625.98,1174550.1,0.0
11,PAYMENT,10359.42,C1979957444,94945.59,84586.17,M595813583,0.0,0.0,0.0
15,CASH_IN,372857.96,C22917909,614944.4,987802.36,C81238412,0.0,163499.27,0.0
12,PAYMENT,5229.09,C1366615520,0.0,0.0,M591605544,0.0,0.0,0.0
12,CASH_OUT,371674.38,C1630884038,11672.0,0.0,C1712533432,7028.0,696158.45,0.0
15,CASH_OUT,19042.92,C2026512304,0.0,0.0,C884082028,1431694.6,1500985.07,0.0
9,CASH_IN,344320.72,C1003621812,2601620.85,2945941.57,C2038994826,1696399.14,1352078.42,0.0
13,CASH_OUT,122092.28,C1525283535,0.0,0.0,C1799785502,150495.57,272587.85,0.0
13,PAYMENT,8383.06,C1300549562,730042.02,721658.96,M558331611,0.0,0.0,0.0
13,CASH_OUT,9554.96,C2017307803,40720.0,31165.04,C87078434,114126.57,123681.53,0.0
10,PAYMENT,8656.9,C59795868,252897.42,244240.53,M1649081314,0.0,0.0,0.0
7,PAYMENT,973.96,C440755362,0.0,0.0,M359819227,0.0,0.0,0.0
7,CASH_OUT,265115.26,C216577438,0.0,0.0,C1335946878,298544.45,828787.26,0.0
11,CASH_OUT,392100.42,C1269664562,570.0,0.0,C1213451346,48221.0,0.0,0.0
12,CASH_OUT,6841.03,C641461306,64518.03,57677.0,C1117417365,62784.56,82839.82,0.0
9,PAYMENT,12567.48,C1037006747,0.0,0.0,M72317432,0.0,0.0,0.0
11,CASH_IN,161285.3,C962287366,585945.86,747231.16,C1079380880,130407.71,0.0,0.0
11,CASH_OUT,350883.47,C1176908404,0.0,0.0,C577434247,462345.86,849054.36,0.0
12,PAYMENT,485.67,C598460398,282808.65,282322.99,M224719956,0.0,0.0,0.0
10,PAYMENT,20506.91,C1835225219,1056.0,0.0,M1062256992,0.0,0.0,0.0
8,CASH_OUT,202205.22,C1533677455,1124.0,0.0,C1216911343,0.0,202205.22,0.0
12,PAYMENT,29474.34,C1012247519,95427.96,65953.63,M1357122589,0.0,0.0,0.0
10,TRANSFER,634590.96,C1155716467,167305.3,0.0,C1498878963,440345.16,1414675.65,0.0
9,CASH_OUT,70273.76,C264992979,0.0,0.0,C1600473963,81685.0,151958.76,0.0
11,CASH_IN,289701.69,C756918306,29392915.27,29682616.96,C1603347344,619692.47,329990.78,0.0
15,PAYMENT,15702.31,C1842701340,0.0,0.0,M198176889,0.0,0.0,0.0
11,CASH_IN,350413.45,C369461777,1231408.62,1581822.06,C114573982,624929.08,274515.63,0.0
15,CASH_OUT,497563.24,C430904875,0.0,0.0,C1972003794,1689689.95,2187253.19,0.0
12,PAYMENT,9773.47,C1025887494,69707.0,59933.53,M1325395914,0.0,0.0,0.0
15,CASH_OUT,178881.93,C2021965984,19205.0,0.0,C2140758958,2239476.67,2418358.59,0.0
10,CASH_OUT,7275.86,C2132400428,2013493.8,2006217.94,C1633271169,4184126.76,4358019.4,0.0
14,CASH_OUT,500743.98,C587298420,649399.78,148655.81,C682898564,1376643.16,2549829.85,0.0
12,TRANSFER,1614475.85,C1232257082,0.0,0.0,C1340123681,3992738.11,5607213.97,0.0
13,CASH_IN,482780.15,C1717402968,31466.0,514246.15,C1106180874,44828.0,237973.4,0.0
7,CASH_IN,14937.65,C1163239368,3936509.92,3951447.57,C141458554,226919.69,276972.3,0.0
11,PAYMENT,23048.02,C1508536865,0.0,0.0,M471998097,0.0,0.0,0.0
8,PAYMENT,474.42,C1905961058,0.0,0.0,M903390485,0.0,0.0,0.0
14,PAYMENT,13056.05,C1691476766,370182.39,357126.34,M413715834,0.0,0.0,0.0
11,PAYMENT,19838.54,C812681839,20674.0,835.46,M468705953,0.0,0.0,0.0
14,CASH_OUT,329049.0,C1178654894,213942.0,0.0,C63204393,0.0,371263.74,0.0
10,CASH_IN,87071.61,C467510393,5754678.0,5841749.61,C352239275,228373.73,141302.12,0.0
13,CASH_OUT,191524.1,C1028048653,0.0,0.0,C1281855264,3427824.26,3875990.74,0.0
9,CASH_OUT,179266.15,C1490665649,0.0,0.0,C1851668139,2073322.82,2044457.64,0.0
12,CASH_OUT,333923.16,C1621557406,599969.0,266045.84,C1960240049,0.0,129767.4,0.0
9,CASH_OUT,199366.45,C1119601117,284.0,0.0,C46229814,1843874.05,4442529.94,0.0
10,PAYMENT,14274.78,C895046951,0.0,0.0,M848344606,0.0,0.0,0.0
13,CASH_IN,31417.38,C1855930728,8863128.93,8894546.31,C1276160402,765226.21,733808.84,0.0
10,CASH_OUT,238473.7,C1095394084,333.0,0.0,C1479091350,0.0,238473.7,0.0
11,PAYMENT,1285.44,C496363556,859.0,0.0,M216755518,0.0,0.0,0.0
10,CASH_IN,176756.38,C569746671,40118.0,216874.38,C1334227276,10847.0,0.0,0.0
9,CASH_OUT,101486.48,C1937915220,0.0,0.0,C1859125434,280218.43,455659.04,0.0
12,PAYMENT,6527.18,C2003571618,518890.0,512362.82,M209715884,0.0,0.0,0.0
9,PAYMENT,4488.55,C1317131054,0.0,0.0,M193585494,0.0,0.0,0.0
15,TRANSFER,487290.31,C1668347111,146819.0,0.0,C1011102518,804801.2,1292091.51,0.0
13,CASH_OUT,69432.49,C1875049382,116760.17,47327.68,C285778272,1348011.03,1417443.52,0.0
15,CASH_IN,8201.75,C1811889707,202511.0,210712.75,C12435710,0.0,0.0,0.0
10,CASH_IN,418751.05,C798467828,3473971.67,3892722.72,C835193783,1142388.75,723637.69,0.0
10,PAYMENT,7991.44,C592364068,132769.69,124778.25,M485070153,0.0,0.0,0.0
9,TRANSFER,1069836.1,C122200751,0.0,0.0,C1659487569,1182113.52,2704983.95,0.0
8,CASH_OUT,52184.74,C1398628709,0.0,0.0,C1917105166,390598.8,0.0,0.0
14,CASH_IN,294021.87,C1204955171,13297502.98,13591524.85,C96853954,337284.0,0.0,0.0
14,CASH_OUT,214838.74,C1252176733,7814.0,0.0,C943372024,0.0,214838.74,0.0
15,CASH_OUT,157746.22,C1675318761,118771.6,0.0,C172876816,10345487.61,10503233.83,0.0
8,CASH_OUT,131562.37,C1625239479,1147235.3,1015672.93,C1656107232,140603.13,572009.82,0.0
10,CASH_OUT,40664.41,C1934318327,0.0,0.0,C22533055,9182527.93,9223192.34,0.0
9,PAYMENT,17977.9,C1275120934,30825.0,12847.1,M664581583,0.0,0.0,0.0
11,PAYMENT,7697.7,C1834487009,25832.0,18134.3,M1430132744,0.0,0.0,0.0
14,CASH_IN,198761.15,C1107048429,2625935.92,2824697.07,C524457885,391625.01,508537.74,0.0
12,CASH_OUT,131536.6,C951100516,0.0,0.0,C2052764664,751192.67,1208898.82,0.0
8,CASH_OUT,81310.29,C473623242,0.0,0.0,C1538264524,694385.39,1261284.59,0.0
11,CASH_IN,194606.09,C1759789011,1041235.32,1235841.41,C1111747867,7680429.74,7485823.65,0.0
8,CASH_OUT,44602.27,C381979994,0.0,0.0,C2127862399,1343593.02,1388195.29,0.0
15,CASH_IN,169055.13,C1613671323,36140.0,205195.13,C1964775239,0.0,0.0,0.0
13,CASH_IN,151449.56,C1640950172,2296635.77,2448085.32,C601779292,674880.16,523430.61,0.0
11,PAYMENT,4099.78,C1809589477,7115.0,3015.22,M569840888,0.0,0.0,0.0
11,PAYMENT,8844.69,C1764077541,2088960.57,2080115.87,M1187985997,0.0,0.0,0.0
10,PAYMENT,24640.79,C792515776,8355.52,0.0,M96967051,0.0,0.0,0.0
10,CASH_IN,171975.37,C1638855511,20095.0,192070.37,C695758207,522761.28,1271573.79,0.0
10,PAYMENT,5531.06,C1332916620,7027.0,1495.94,M1207943579,0.0,0.0,0.0
11,PAYMENT,24074.19,C1219446039,106004.0,81929.81,M2077558913,0.0,0.0,0.0
11,PAYMENT,3273.25,C2090631834,3253499.17,3250225.93,M1309100097,0.0,0.0,0.0
14,CASH_OUT,47109.88,C964298690,51413.0,4303.12,C367464003,125549.52,172659.4,0.0
8,CASH_OUT,61252.35,C1934560165,0.0,0.0,C1494727044,4528491.15,4807809.17,0.0
